id,person,noc,game
114579,82756,72,34
112874,81497,19,37
95959,69335,75,36
27624,20157,202,1
101390,73238,8,37
108015,77998,162,26
1253,936,30,36
44091,32059,11,14
60279,43636,8,33
154165,111085,98,20
108035,78008,120,19
180167,129689,42,0
43911,31912,9,20
72493,52484,14,25
96426,69664,41,5
140637,101358,75,36
140901,101546,130,38
158253,114052,29,36
104520,75452,8,15
121853,87939,84,21
27185,19825,8,3
8865,6577,79,35
146266,105404,6,0
4739,3535,30,37
23599,17196,50,14
62324,45122,42,35
28581,20856,94,29
90735,65539,79,13
72668,52610,13,0
11214,8288,41,1
49459,35861,72,20
8913,6609,29,19
91195,65878,2,33
153973,110962,79,0
62932,45578,5,46
121209,87468,42,20
63924,46311,207,6
101948,73623,74,4
125517,90597,13,32
166548,119873,102,9
7310,5420,88,33
65339,47335,11,29
50005,36244,87,32
64251,46545,72,20
133070,95939,87,13
179844,129439,63,19
159922,115205,3,7
60578,43864,10,12
156124,112503,0,19
1592,1186,29,37
173335,124760,67,19
48275,35005,23,1
58847,42602,87,9
60822,44042,19,1
167240,120354,13,28
110635,79844,21,1
32163,23475,6,12
70725,51230,147,32
107759,77808,72,4
151431,109139,18,38
24331,17710,87,29
175326,126202,18,13
11594,8558,102,12
83956,60774,41,18
96258,69553,79,28
176285,126889,130,42
185320,133402,72,1
82312,59622,147,20
13198,9696,14,28
63522,46011,101,1
31661,23106,102,2
117848,85078,41,20
83068,60147,70,7
56262,40705,99,11
36902,26883,73,11
92103,66560,79,13
60109,43516,8,34
108200,78125,19,20
56717,41050,98,15
137229,98908,72,9
12646,9303,1,16
184534,132847,94,20
10373,7675,73,21
55766,40352,19,0
31960,23322,8,25
158891,114492,125,25
24988,18196,72,15
139607,100630,59,12
171957,123726,2,25
11851,8735,72,16
3167,2388,26,11
36126,26312,2,17
160202,115408,87,13
114797,82922,199,0
119471,86251,94,1
146817,105801,24,16
165611,119215,87,46
131280,94684,40,34
113208,81741,14,21
5667,4218,94,36
101251,73132,11,0
173665,125004,120,18
46180,33542,29,32
1660,1240,10,37
186470,134201,40,12
177301,127635,3,37
11857,8739,8,35
45746,33221,4,13
67503,48898,29,19
11237,8307,3,25
92211,66635,79,30
144768,104325,14,26
4974,3710,5,41
2472,1849,57,19
46291,33612,39,27
56451,40844,87,1
112798,81444,50,35
132407,95475,20,26
144620,104235,4,35
125192,90363,3,48
7533,5586,79,51
31949,23314,3,8
149741,107883,8,27
85900,62144,1,5
122944,88741,65,28
2418,1805,32,28
103058,74411,14,33
131206,94629,123,20
167526,120558,10,14
185275,133371,94,1
122241,88236,102,19
19988,14616,3,12
132784,95735,14,35
185953,133834,0,25
169601,122031,14,12
122199,88207,73,20
5568,4148,43,0
65916,47748,40,20
134569,97019,20,1
148947,107320,117,28
19513,14284,13,35
17700,12985,18,8
23234,16913,14,42
148132,106741,72,14
78034,56555,17,1
82793,59967,147,21
122671,88548,88,20
156838,113057,118,9
159988,115256,40,20
152801,110117,87,13
100336,72474,101,0
61810,44760,11,9
89818,64891,99,19
21707,15831,132,12
16645,12210,40,32
73229,53018,5,38
73318,53079,72,12
24556,17889,3,28
44474,32328,8,19
59696,43211,14,7
162321,116873,29,29
120767,87156,7,6
113786,82172,73,38
37757,27484,3,15
26112,19033,72,18
64178,46495,5,18
96491,69709,79,11
179151,128947,50,11
46625,33852,0,12
7348,5443,70,32
57754,41803,87,28
83659,60558,29,12
29724,21704,8,15
84107,60882,2,19
29501,21544,98,20
45405,32980,40,17
140750,101437,21,1
176456,127009,160,36
147628,106379,130,12
8458,6278,21,1
138588,99898,3,32
145363,104746,3,9
14974,10982,3,5
179497,129203,3,12
27732,20228,0,28
131251,94660,18,19
147384,106194,72,15
62852,45519,75,35
166506,119844,21,1
65409,47384,8,19
118327,85435,72,9
145580,104899,129,11
185052,133205,14,18
36807,26809,98,11
112492,81213,87,11
149195,107499,42,20
85279,61708,118,9
39656,28833,27,36
126278,91141,161,25
27025,19703,202,21
6072,4508,4,8
137551,99151,43,28
82122,59483,5,13
3791,2840,3,32
105258,75977,41,20
120707,87118,147,21
79098,57336,48,12
97694,70552,72,35
126450,91272,43,22
171274,123226,108,33
164589,118499,0,19
177347,127672,60,12
85182,61638,130,24
86521,62591,2,34
77904,56451,40,34
46337,33642,8,35
69793,50538,130,34
181944,130988,3,14
177730,127929,8,0
9103,6745,73,35
88577,64015,75,27
72871,52758,70,27
31074,22683,6,37
135892,97963,69,0
132651,95636,18,12
139179,100313,43,27
42105,30584,87,21
25566,18616,43,11
77072,55815,33,28
150135,108179,5,16
98242,70942,20,11
156564,112841,43,20
96610,69796,79,34
68281,49452,172,11
125457,90557,162,12
50304,36447,44,33
81308,58911,54,20
165564,119179,87,1
72126,52220,70,8
8269,6146,30,11
187179,134682,72,18
32914,24011,29,36
9010,6674,12,35
57221,41416,20,35
40116,29165,8,34
93581,67622,147,1
59488,43065,8,2
797,595,47,21
60731,43977,79,23
146799,105787,27,37
98847,71379,101,7
36427,26527,43,37
155601,112098,129,23
130878,94404,87,49
141206,101764,26,12
168581,121290,3,44
3149,2377,3,30
86088,62278,22,20
167593,120603,105,36
140187,101039,106,1
80888,58610,3,42
12872,9459,60,19
58534,42376,3,20
62417,45189,3,1
185062,133214,3,21
163801,117916,14,19
166909,120130,20,20
58525,42370,2,11
142629,102787,3,38
159015,114581,130,22
99035,71522,0,19
139005,100186,72,16
113259,81774,18,38
132884,95809,19,35
140839,101498,4,14
52139,37749,29,11
10475,7750,73,1
99788,72061,117,33
111651,80603,110,20
165550,119168,43,11
85412,61801,18,21
134017,96622,120,20
106160,76630,130,23
176601,127118,70,12
93155,67336,8,0
104294,75287,10,0
85362,61771,44,20
183379,132034,18,18
186685,134348,163,20
116913,84427,23,25
159220,114726,40,13
176129,126768,179,19
134872,97218,0,21
140288,101114,73,25
8585,6370,2,34
184839,133054,54,15
42404,30807,41,5
72308,52352,70,33
1092,820,43,1
2600,1952,156,11
17627,12933,2,27
146443,105530,117,36
152241,109733,4,26
28152,20527,8,36
68017,49264,130,8
14001,10284,110,35
32615,23800,14,2
187189,134689,40,40
106482,76868,44,20
16684,12240,72,15
186844,134458,6,27
45361,32953,24,12
9990,7395,40,29
27222,19850,192,25
95826,69237,14,26
89422,64605,7,38
10354,7662,29,7
176161,126794,86,19
20774,15166,99,19
2624,1975,37,21
149650,107825,4,5
31616,23071,26,1
170979,123008,4,8
84121,60888,90,12
116734,84305,189,19
75560,54687,147,20
148611,107083,2,12
78537,56924,29,27
69160,50094,87,2
178967,128815,3,1
67997,49252,117,49
3629,2723,67,12
81662,59161,129,37
31220,22796,43,29
149073,107417,41,6
65460,47418,123,25
133137,95989,22,21
148806,107225,75,26
84731,61308,1,19
34152,24914,160,36
54187,39188,79,29
40242,29253,14,19
15143,11111,75,36
136226,98203,14,6
122331,88302,27,36
159409,114851,40,9
141818,102216,14,32
149899,108005,185,21
62188,45024,147,20
146978,105904,14,2
4828,3601,73,0
134363,96866,20,11
117999,85198,219,32
96889,69994,18,20
49043,35551,42,21
136300,98253,56,12
98780,71328,87,3
113429,81898,8,3
60751,43990,79,25
119316,86137,193,28
56299,40732,72,20
631,469,11,9
74541,53929,8,27
29401,21474,10,12
165041,118809,22,21
25967,18923,20,19
30960,22604,166,21
115531,83450,22,19
173709,125038,106,12
13070,9609,87,5
154729,111476,101,1
87438,63195,94,38
9160,6789,144,11
83468,60430,122,21
43466,31576,75,26
15509,11378,94,36
17879,13111,1,1
138081,99530,130,21
3591,2696,51,28
125656,90698,22,21
63605,46077,101,8
135641,97782,14,19
138138,99568,19,21
133787,96468,18,19
151157,108938,0,12
73487,53195,40,17
186723,134372,163,1
163784,117908,160,29
7247,5375,143,19
4954,3695,1,2
146568,105626,12,38
23172,16872,44,21
132029,95209,41,12
67712,49036,130,20
47291,34337,3,20
101470,73297,8,3
83268,60292,69,0
40655,29530,79,2
56940,41217,106,37
100896,72883,193,25
44655,32446,159,12
40915,29715,43,0
82150,59504,22,11
37227,27118,73,27
30062,21945,72,12
155028,111693,87,11
71959,52101,6,37
132068,95240,117,0
91740,66282,3,1
160947,115919,129,1
32181,23484,50,13
69202,50129,82,21
146600,105650,160,41
147713,106442,8,29
169573,122009,27,35
175644,126430,6,25
76776,55595,3,41
94256,68107,8,29
118729,85723,86,21
88873,64222,70,37
125239,90397,117,2
35254,25692,18,21
158569,114272,3,44
54289,39262,136,19
183584,132180,27,28
162189,116778,29,12
176433,126996,160,24
18218,13354,99,21
92847,67110,21,19
73041,52879,43,28
98280,70971,20,12
158748,114394,72,9
103538,74742,1,7
160783,115810,18,12
171843,123645,50,33
149411,107660,14,47
105972,76501,73,20
130002,93794,14,11
138221,99634,75,28
146213,105367,94,8
105729,76326,130,29
68027,49273,1,18
91370,66015,5,25
55180,39928,56,26
182786,131585,70,28
58958,42682,90,21
42922,31182,70,1
65377,47359,182,1
96330,69599,202,19
183473,132104,147,0
170432,122630,94,7
184718,132970,130,20
28916,21105,41,0
117934,85145,83,19
114076,82391,59,21
175567,126373,43,37
81979,59380,74,24
30089,21968,87,11
80254,58172,2,11
94554,68328,29,0
146959,105889,14,11
100284,72436,14,16
108959,78656,29,13
114682,82838,78,16
2281,1693,18,11
63207,45778,29,1
175676,126455,120,18
178119,128214,5,21
141040,101648,110,9
164382,118348,148,0
48400,35097,3,2
38876,28293,41,33
16213,11891,79,28
82192,59530,4,22
137084,98804,87,25
66239,47999,20,1
178877,128759,2,46
145441,104800,10,27
63198,45770,70,11
100197,72372,2,18
31961,23322,8,28
57266,41448,19,21
99912,72156,27,33
56685,41024,26,21
143231,103210,87,2
46395,33685,14,18
6984,5173,102,20
85647,61955,18,20
40717,29576,40,6
132916,95835,75,26
68704,49758,70,10
144244,103952,70,32
114970,83049,70,9
20062,14669,87,32
70102,50755,195,35
138851,100076,94,37
147472,106255,72,42
123345,89047,10,28
51153,37040,79,38
144710,104293,4,39
40567,29469,3,32
178770,128689,130,45
179612,129279,87,28
121207,87466,42,16
4676,3486,73,21
178853,128742,29,40
42422,30823,73,28
174739,125768,19,1
180759,130107,3,37
79335,57501,94,19
3921,2934,10,19
182098,131093,0,19
59727,43231,1,29
125410,90525,14,35
42405,30808,8,20
63803,46223,3,25
18109,13275,14,43
136134,98139,7,1
22345,16267,94,31
41012,29791,13,28
60197,43577,8,5
60312,43662,5,11
169581,122015,41,24
76149,55119,87,35
56884,41170,28,35
172170,123891,2,35
95962,69338,130,9
185335,133412,98,21
30379,22178,6,12
173600,124953,2,21
168684,121369,27,4
76754,55582,2,2
176,124,39,25
141824,102218,14,20
123760,89351,40,31
155116,111754,3,0
180221,129722,1,40
9205,6823,79,20
183635,132216,24,39
184159,132578,147,11
184326,132707,147,0
10096,7484,147,37
74506,53902,2,11
103165,74489,181,20
8248,6128,82,12
28963,21139,37,0
184102,132537,147,11
87312,63116,29,19
120123,86726,94,17
10212,7562,76,1
48972,35495,3,16
123192,88922,29,48
22789,16588,27,4
2264,1681,30,36
164927,118732,3,38
103565,74763,18,20
25014,18210,79,46
85712,62003,40,18
86978,62900,40,11
88601,64035,3,32
36931,26906,44,19
91804,66331,73,9
132008,95195,8,36
145550,104875,148,0
126000,90935,8,41
11595,8559,86,18
33233,24247,10,35
65689,47590,3,16
63543,46027,87,37
110894,80028,18,11
105179,75922,7,1
105390,76074,20,21
78823,57137,29,16
174567,125634,64,16
32320,23592,87,11
92693,66987,41,2
74938,54232,5,13
34669,25273,86,21
65857,47706,8,26
159113,114653,130,11
77594,56220,1,28
106682,77023,3,23
24307,17694,3,25
24836,18081,73,37
97782,70612,79,21
131782,95039,130,4
114645,82806,25,16
138514,99846,73,36
115810,83654,70,42
122082,88125,87,26
85716,62007,117,29
124929,90178,27,28
78221,56687,7,0
64678,46863,50,2
161065,116003,3,9
162982,117338,70,37
139331,100432,79,26
69274,50179,43,32
69006,49986,11,1
39880,28996,75,36
26492,19309,14,11
161982,116642,18,19
35037,25543,87,16
60527,43826,0,21
153720,110789,4,18
118890,85833,13,18
150238,108254,86,8
126186,91069,147,37
34326,25040,14,36
86702,62709,4,39
134412,96901,6,28
72231,52292,14,35
52815,38229,147,19
49056,35559,72,15
10054,7451,73,0
89433,64614,24,27
166924,120142,43,33
131228,94644,34,11
164309,118295,9,27
128585,92794,10,25
89375,64572,56,20
126551,91339,4,11
9559,7093,204,20
18492,13553,43,37
5452,4056,2,16
110191,79537,8,27
149719,107868,18,8
177658,127888,0,6
66867,48446,101,37
149143,107462,3,35
176260,126869,18,6
34809,25373,3,16
35752,26045,14,32
79690,57751,70,12
45249,32874,79,23
185228,133337,86,1
96311,69585,195,19
120612,87051,4,28
135255,97511,167,1
2198,1634,66,11
41187,29914,117,28
111136,80210,29,12
110305,79612,43,21
97701,70556,40,6
49258,35713,87,13
68656,49726,120,6
167465,120512,20,36
163640,117802,70,1
25111,18283,79,2
48767,35364,19,12
96247,69543,40,37
28632,20896,3,15
103463,74689,43,20
85300,61726,70,29
184584,132880,48,27
95118,68750,8,16
127687,92151,1,1
116363,84041,56,20
15888,11646,47,28
25879,18856,112,0
133423,96195,148,1
54979,39775,82,12
66870,48449,3,25
47478,34475,72,31
184075,132520,34,11
68479,49593,40,33
91187,65872,40,9
49395,35812,26,33
70401,50985,72,8
159303,114779,2,26
151650,109303,18,11
160944,115916,3,25
9661,7164,24,28
151712,109353,3,15
1187,888,40,5
168959,121561,72,34
100184,72364,58,36
170828,122898,34,11
103573,74765,18,15
155293,111879,148,37
134673,97092,29,14
28134,20514,195,33
15765,11566,101,1
124805,90088,79,25
104306,75293,109,26
70218,50843,41,15
153212,110425,56,0
50968,36899,30,26
174482,125577,108,25
123904,89449,160,9
180170,129690,3,34
108207,78131,20,12
90682,65507,41,28
40415,29373,120,17
87665,63346,4,14
139461,100523,130,29
125080,90281,13,28
51727,37460,70,37
158045,113913,22,0
56398,40809,64,9
165053,118817,72,16
39391,28657,3,21
39867,28987,101,28
77950,56484,4,26
82050,59428,94,5
64835,46978,2,3
74749,54083,87,27
152964,110231,163,20
182327,131260,0,0
175929,126626,207,49
71007,51431,70,18
109128,78779,3,7
80821,58558,3,18
102689,74143,8,16
122756,88607,3,14
78582,56956,132,20
39862,28983,8,26
130650,94251,75,26
30422,22206,96,37
151815,109431,18,20
51640,37396,70,18
61107,44251,72,29
166022,119500,8,2
131612,94924,27,10
6613,4903,87,49
126113,91022,147,15
117002,84495,43,20
106239,76682,27,32
156936,113134,3,4
3770,2822,43,24
142624,102785,14,40
117454,84804,18,21
177103,127485,79,12
179786,129405,29,27
28992,21163,5,49
61895,44816,3,7
57245,41431,110,26
127723,92179,14,7
18550,13593,8,3
119079,85966,160,27
94891,68581,8,0
119027,85927,79,38
109917,79352,4,9
20863,15237,94,38
175071,126017,50,3
72507,52493,70,18
104495,75433,10,16
155845,112283,11,28
21284,15537,3,27
71270,51604,70,29
123642,89261,27,27
111590,80557,72,33
30185,22042,6,0
62921,45567,1,13
22580,16441,94,20
184195,132607,147,12
125889,90862,29,28
44142,32097,11,11
141553,102013,20,12
146215,105369,21,12
66001,47818,10,20
15439,11326,73,36
163017,117359,70,7
185252,133356,29,38
38326,27910,41,21
127603,92091,1,27
185783,133723,0,1
162759,117182,70,25
44464,32322,29,0
28705,20948,147,20
74298,53762,4,33
56217,40671,40,13
166678,119962,194,28
132530,95561,56,19
92840,67104,20,19
32775,23914,25,20
182964,131725,202,21
73447,53166,43,21
91308,65965,79,2
25493,18562,87,14
140490,101250,10,20
59241,42888,27,41
160635,115700,24,12
85701,61995,40,21
63095,45693,87,28
58867,42617,72,15
83057,60138,70,34
38846,28269,87,36
141119,101702,27,35
36912,26889,8,21
6020,4474,94,27
157943,113842,132,0
24045,17504,189,0
167905,120810,8,28
32694,23856,8,16
15594,11443,24,0
67785,49094,72,18
57709,41773,54,1
62603,45340,147,21
107963,77958,14,0
116347,84033,3,12
174722,125753,78,19
125548,90623,22,14
43283,31436,74,27
181260,130489,130,49
65295,47304,75,28
106549,76926,87,37
77166,55887,94,37
107292,77469,87,2
113338,81829,80,28
112086,80913,73,20
86789,62773,13,28
87215,63066,29,21
128500,92732,78,0
173782,125082,54,38
82736,59924,147,19
158058,113923,27,33
155951,112366,10,28
145823,105084,102,1
128278,92566,130,15
135097,97387,110,1
74395,53822,117,42
15481,11355,6,33
65789,47664,43,1
110672,79870,12,37
149832,107954,27,36
173844,125121,65,32
131811,95062,130,16
8136,6043,7,0
22776,16578,72,36
179183,128971,40,37
149872,107984,27,9
123187,88918,3,2
27620,20154,0,11
48965,35492,87,9
44673,32461,75,27
89274,64501,18,12
24650,17957,0,19
64131,46461,3,34
19324,14151,8,1
139242,100364,130,5
143556,103439,27,27
36374,26491,73,28
154098,111043,87,46
151460,109160,70,23
155901,112326,27,36
121981,88040,70,28
26756,19504,43,11
2444,1827,61,1
8534,6325,10,19
56347,40769,147,32
2384,1780,57,20
149851,107968,160,23
170925,122964,1,7
183234,131932,70,19
140354,101157,20,27
172037,123788,2,1
96838,69957,130,28
4811,3590,18,15
124204,89656,27,28
262,193,11,9
44554,32377,73,1
165885,119405,79,33
83291,60309,84,20
87382,63158,117,26
2540,1900,154,1
17475,12821,41,28
13941,10247,31,28
107647,77724,38,20
72417,52430,3,1
186100,133946,0,0
131411,94776,94,20
118505,85567,1,13
83108,60174,130,36
35232,25678,82,19
55152,39907,14,32
67928,49198,40,34
16754,12293,79,25
179976,129546,130,47
24348,17724,42,26
7703,5713,148,26
91613,66188,3,12
92495,66843,43,19
166835,120073,4,25
76833,55633,79,5
44382,32261,87,28
96022,69386,4,36
144018,103793,209,21
50927,36874,41,2
30402,22193,44,9
110075,79446,3,15
76572,55442,192,28
57500,41620,166,28
92295,66694,31,19
26321,19183,14,14
22921,16681,72,16
57495,41617,27,28
180114,129646,40,21
137956,99440,40,12
108388,78266,26,9
158700,114367,86,1
116967,84467,10,20
40018,29094,18,20
49151,35629,101,20
142244,102526,94,33
179159,128953,3,47
88808,64179,117,26
121362,87585,108,38
6980,5170,8,0
143413,103336,4,9
184282,132674,70,26
6298,4669,5,6
179468,129179,3,20
82468,59733,183,0
61331,44409,114,19
184710,132964,22,26
5297,3940,79,12
155513,112037,78,9
59438,43022,8,12
155432,111975,70,35
145781,105053,113,12
103855,74973,3,12
18173,13324,87,26
42083,30567,94,34
101036,72977,3,35
136205,98183,73,37
